exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,skip_mode,conv,mha,mlp,use_pos,seq_len,lr,d,hid_d,last_d,tok_d,time_d,pos_d,e_layers,tok_conv_k,conv_out_d,feat_conv_k,dropout,norm_type,num_heads,bs
2024-08-18 07:56,40484.56,65.56880950927734,73779.12,49.16617965698242,72324.67,39.87581634521485,44,71803.2,26.25996971130371,64553.37,30.254695892333984,75758.63,13.71690845489502,32,70540.5,42.969356536865234,44395.707,51.73690414428711,76119.734,43.78682327270508,26,none   ,True,False,True,True,16,0.001,48,96,128,16,4,16,12,9,128,9,0.2,batch,8,1024
2024-08-18 16:17,10412.227,88.50337219238281,66789.95,49.96932601928711,73237.805,40.43460464477539,33,62967.85,43.43851852416992,20852.047,78.80187225341797,77733.46,19.711713790893555,18,71389.27,36.8771858215332,15659.257,84.24178314208984,68443.11,47.18043899536133,21,conv_mlp,True,False,False,False,36,0.003,16,48,256,32,16,16,8,9,256,11,0.1,layer,16,1024
2024-08-18 12:05,15110.672,83.41827392578125,75603.07,46.145145416259766,81409.09,21.170459747314453,36,78284.81,49.6908073425293,32874.562,75.86576080322266,77946.88,39.527793884277344,22,77946.88,39.527793884277344,32874.562,75.86576080322266,78284.81,49.6908073425293,22,none   ,True,False,False,False,16,0.003,16,64,256,96,4,4,12,5,64,9,0.2,batch,16,1024
2024-08-18 05:19,7033.5205,92.60423278808594,68498.04,42.09617614746094,75225.914,16.0511417388916,43,66057.7,34.109981536865234,22695.01,78.2736587524414,81939.92,-1.9913212060928345,28,74011.92,28.73548126220703,21484.348,82.5428695678711,69822.08,42.58004760742188,18,full,True,False,False,True,16,0.003,16,96,128,8,8,4,8,9,128,9,0.2,batch,8,1024
2024-08-18 16:18,13055.674,86.89246368408203,82586.62,10.907304763793944,91166.74,-14.297333717346191,34,89437.21,-2.912250518798828,82103.71,13.713436126708984,81044.21,1.8096531629562376,1,81044.21,1.8096531629562376,82103.71,13.713436126708984,89437.21,-2.912250518798828,1,none   ,True,False,True,False,36,0.0008,96,64,256,8,16,16,8,9,128,9,0.2,batch,16,1024
2024-08-18 11:55,11781.069,88.12110137939453,73292.25,37.78075408935547,81002.13,14.306073188781738,27,70489.7,40.76670837402344,33316.105,71.03219604492188,78584.48,15.49776554107666,13,70350.88,38.37163925170898,55376.582,56.42121505737305,77911.96,38.54130554199219,4,full,True,False,False,True,16,0.005,48,48,128,32,8,16,8,11,128,9,0.1,layer,4,1024
2024-08-18 05:21,8220.974,91.16254425048828,69234.555,39.83513259887695,77828.66,22.670352935791016,47,68229.99,40.65864562988281,9315.355,89.9771728515625,78080.24,24.469654083251957,37,76017.164,11.242392539978027,13372.24,84.097412109375,70287.35,29.582107543945312,30,full,True,False,True,False,16,0.001,48,64,128,8,8,4,12,5,64,11,0.2,batch,16,1024
2024-08-18 16:19,8077.5273,91.4048843383789,71243.49,42.07584762573242,79039.22,19.1353759765625,38,72414.68,43.86043548583984,11909.257,87.74423217773438,78404.82,22.22381591796875,24,80733.54,2.971301794052124,82123.61,14.648801803588867,89201.16,-1.8786312341690063,1,conv_mlp,True,False,True,False,36,0.001,64,48,256,8,16,8,8,11,256,11,0.1,layer,4,1024
2024-08-18 04:05,10494.949,89.10626983642578,78753.92,44.20695114135742,73005.3,39.92721557617188,47,79895.7,43.07253646850586,12318.85,87.25537109375,72396.77,38.44020462036133,35,72183.29,40.39430236816406,11701.492,88.06480407714844,78898.13,43.67186737060547,38,none   ,True,False,True,False,16,0.003,16,48,128,32,8,16,6,9,128,13,0.1,layer,8,1024
2024-08-18 15:50,9824.464,89.86227416992188,76838.02,30.27546119689941,75241.44,22.850460052490234,40,73647.49,31.812055587768555,15707.829,83.02528381347656,77244.8,26.78388023376465,25,73304.67,36.39196395874024,22914.148,78.26829528808594,85501.86,38.937950134277344,20,none   ,True,False,True,False,36,0.003,96,96,256,32,4,16,6,9,128,11,0.1,batch,4,1024
2024-08-18 03:18,10362.858,89.87187957763672,79983.91,45.29323959350586,80715.71,42.67934036254883,28,79682.66,44.49333572387695,52843.426,52.11691665649414,78501.53,28.48184967041016,14,71594.45,32.75325393676758,29702.379,70.04803466796875,71947.875,49.80585479736328,6,conv_mlp,True,False,True,False,16,0.0008,96,96,256,64,4,4,8,9,64,13,0.2,layer,32,1024
2024-08-18 02:07,14897.832,84.84760284423828,80817.11,34.118919372558594,72010.6,36.02584457397461,28,82005.11,26.421920776367188,22320.408,76.70919799804688,77494.45,27.688892364501957,16,71226.484,37.89491653442383,16956.512,81.94734954833984,79861.734,36.88468933105469,26,none   ,True,False,True,False,16,0.003,16,48,256,16,4,4,8,11,128,13,0.2,batch,16,1024
2024-08-18 03:30,15980.347,84.3197250366211,78699.586,48.07453918457031,77403.02,31.457595825195312,32,74908.83,50.36152648925781,17699.553,82.7176513671875,76234.56,33.877559661865234,29,80167.04,48.3789176940918,36369.42,68.9714584350586,85554.04,51.81483840942383,21,none   ,True,False,True,False,16,0.003,64,96,256,96,4,4,12,11,128,13,0.1,batch,4,1024
2024-08-18 16:18,9508.362,89.81895446777344,71908.35,40.869895935058594,81759.6,8.553821563720703,40,68048.31,47.24188232421875,15381.751,83.32960510253906,78209.766,16.495750427246094,25,76208.53,23.50412368774414,80095.7,30.991758346557617,83597.914,18.113920211791992,6,none   ,True,False,False,False,36,0.003,16,64,256,16,4,8,6,11,256,11,0.1,batch,32,1024
2024-08-18 11:53,11160.109,88.20128631591797,74123.03,33.774925231933594,79749.41,9.80735683441162,37,73631.22,36.48371887207031,13114.645,86.96770477294922,78519.17,15.497532844543455,32,76324.83,11.229718208312988,18854.156,79.14216613769531,73009.58,33.652244567871094,22,none   ,True,False,False,True,16,0.0008,96,48,128,32,4,16,6,11,64,13,0.1,layer,16,1024
2024-08-18 15:48,16351.249,83.68819427490234,75336.64,32.5353889465332,74194.75,17.565597534179688,20,71356.984,21.58267974853516,41504.21,52.40609359741211,75452.01,11.460201263427734,5,74520.77,15.418307304382324,65181.27,29.67915344238281,78147.64,11.313360214233398,4,full,True,False,False,False,36,0.001,16,64,256,16,16,8,2,11,256,11,0.1,batch,32,1024
2024-08-18 16:34,10227.686,89.26107788085938,76927.33,35.06850051879883,76373.305,25.64411735534668,32,78090.805,26.386812210083008,15810.747,83.00350189208984,78408.36,11.818098068237305,19,74376.02,27.953937530517575,56628.98,52.58671951293945,76859.77,27.33717918395996,5,full,True,False,False,False,36,0.001,96,64,256,16,16,8,8,11,256,11,0.1,layer,16,1024
2024-08-18 03:41,9228.408,90.36921691894533,71783.734,46.34804153442383,72220.83,31.93648910522461,49,70894.32,47.03169250488281,16546.088,84.50443267822266,71397.53,35.9737548828125,25,70826.34,36.21095657348633,22837.56,77.82569885253906,71791.164,48.791133880615234,15,none   ,True,False,False,False,16,0.005,96,96,256,8,16,16,8,11,128,9,0.2,layer,32,1024
2024-08-18 03:41,9518.496,90.2687530517578,69044.09,45.51190185546875,78401.7,22.514724731445312,40,67547.6,49.376014709472656,15743.458,84.24188995361328,75125.86,32.03297805786133,25,73561.5,26.187271118164062,16044.26,82.06525421142578,71117.164,44.050418853759766,23,none   ,True,False,False,False,16,0.003,16,64,128,8,8,16,8,11,128,9,0.1,batch,32,1024
2024-08-18 16:36,10257.099,88.880859375,75648.44,39.92770385742188,74258.984,22.24388313293457,33,77353.47,32.25007629394531,18354.416,79.92605590820312,79505.8,16.968185424804688,19,71457.43,26.63115882873535,35919.72,59.67783737182617,89903.234,20.78028106689453,5,full,True,False,False,False,36,0.003,96,64,256,8,4,4,2,11,128,9,0.2,layer,4,1024
2024-08-18 07:23,11977.001,87.35752868652344,72800.34,44.628665924072266,78048.87,22.19580841064453,49,71691.5,38.77772903442383,30284.176,71.99211883544922,82309.92,10.42094898223877,34,74746.36,31.87194061279297,27100.098,73.36329650878906,76426.34,41.20621109008789,19,none   ,True,False,True,False,16,0.001,48,96,128,8,4,8,12,11,128,11,0.1,layer,4,1024
2024-08-18 03:48,7061.3477,92.28722381591795,79755.125,47.72732162475586,74341.66,37.14223098754883,41,78194.67,46.60042953491211,11627.836,87.7652359008789,74590.64,34.75490188598633,27,70875.49,29.64310073852539,46415.223,56.873870849609375,86332.875,38.19572448730469,5,full,True,False,False,True,16,0.0008,48,48,128,96,8,8,12,9,64,11,0.2,batch,48,1024
2024-08-18 03:36,13371.417,85.54708099365234,70227.46,47.70658493041992,76837.836,32.33349609375,22,69989.75,43.867923736572266,33230.535,68.05809020996094,78862.26,24.02725601196289,9,76560.15,35.0190544128418,28519.41,72.43916320800781,71204.52,46.35965347290039,6,conv_mlp,True,False,True,False,16,0.001,64,64,128,96,4,4,6,5,128,11,0.2,batch,8,1024
2024-08-18 02:12,15865.8125,83.00234985351562,81470.875,46.76695251464844,85676.914,35.05704116821289,45,81628.375,46.45424270629883,21028.422,79.23757934570312,82253.016,43.21882629394531,31,82253.016,43.21882629394531,21028.422,79.23757934570312,81628.375,46.45424270629883,31,none   ,True,False,True,True,16,0.005,64,96,128,64,4,4,6,5,64,13,0.1,batch,32,1024
2024-08-18 08:09,7897.1426,90.97203063964844,69692.97,33.29433059692383,83241.26,11.0780668258667,41,68426.555,29.815717697143555,16920.764,83.15150451660156,88509.625,4.929928302764893,26,72321.96,24.737733840942383,65560.54,36.75514602661133,78770.516,22.241905212402344,4,full,True,False,False,False,16,0.005,48,96,256,32,16,8,6,9,128,9,0.2,layer,4,1024
2024-08-18 08:16,8304.679,91.43000793457033,71603.07,44.51263427734375,76942.72,34.1160888671875,43,70248.93,47.055419921875,11590.485,88.01923370361328,76956.766,37.68727111816406,31,72036.27,21.76835250854492,50376.55,45.75946044921875,87886.79,28.524782180786133,5,full,True,False,False,False,16,0.001,96,96,256,32,8,4,12,9,64,9,0.2,batch,8,1024
2024-08-18 07:00,12749.198,85.15794372558594,68629.29,37.03310775756836,89458.16,1.108062744140625,39,67980.586,46.58172607421875,19380.568,80.97087860107422,83258.945,22.778484344482425,25,81932.87,0.9242708683013916,82060.01,13.334339141845703,89341.914,-3.3924715518951416,1,none   ,True,False,False,True,16,0.005,48,64,256,64,8,16,6,11,64,13,0.1,layer,4,1024
2024-08-18 11:00,12028.383,87.26512145996094,71892.15,35.554439544677734,76959.48,18.91880989074707,34,67402.78,44.06843948364258,19431.479,80.13504028320312,76918.35,31.30430793762207,20,81467.98,27.59167861938477,31037.877,69.2197494506836,78762.836,30.909889221191406,17,none   ,True,False,False,False,16,0.003,48,48,256,16,4,8,6,9,128,13,0.1,batch,48,1024
2024-08-18 11:36,12751.322,86.04981231689453,72985.445,43.740116119384766,75435.3,35.58271408081055,31,68475.95,30.29874038696289,24925.58,67.41358947753906,75162.86,9.457959175109863,19,75880.836,31.339452743530277,25717.918,70.174072265625,73991.664,41.50194549560547,18,full,True,False,False,True,16,0.005,16,48,128,8,4,16,12,9,64,9,0.1,layer,16,1024
2024-08-18 14:28,8992.859,90.11685943603516,84083.414,21.701929092407227,83010.76,-6.19220495223999,35,75936.34,36.716087341308594,16418.303,82.10112762451172,72948.17,12.61924934387207,19,70059.1,20.85630226135254,18549.355,81.7261734008789,80912.29,36.153770446777344,16,full,True,False,False,False,24,0.003,64,64,256,8,8,4,6,11,128,9,0.1,layer,32,1024
2024-08-18 12:24,6605.69,93.10971069335938,73451.19,46.29169464111328,74242.15,43.433197021484375,44,72360.07,50.17372512817383,11006.269,88.5608139038086,76391.09,46.601661682128906,28,70836.71,43.05280685424805,30488.309,71.24700927734375,80532.77,48.84516143798828,6,conv_mlp,True,False,True,False,16,0.003,64,48,256,16,8,8,8,11,128,13,0.2,batch,4,1024
2024-08-18 11:50,11278.171,88.49042510986328,76270.44,44.42557144165039,78200.8,16.69298553466797,33,74626.15,46.15313720703125,22327.73,80.00918579101562,76369.3,22.79823112487793,20,75462.29,13.986823081970217,13147.802,85.7767562866211,75996.03,40.97050094604492,32,full,True,False,True,True,16,0.001,48,96,256,96,8,16,12,11,64,11,0.1,layer,8,1024
2024-08-18 04:50,8041.745,91.63459777832033,77029.2,35.71330642700195,86057.695,-1.4650683403015137,47,77202.83,35.958187103271484,10583.194,89.3089370727539,82910.37,3.4524827003479004,34,73726.84,13.736507415771484,28883.838,67.11042785644531,537825.44,-101.41397857666016,9,none   ,True,False,True,False,16,0.0008,48,48,256,8,16,16,6,11,128,13,0.2,batch,16,1024
2024-08-18 07:28,11467.493,88.01988220214844,76850.48,45.31808853149414,71283.016,28.08452796936035,34,71915.086,43.03797149658203,24592.125,70.8797378540039,68336.12,20.482593536376957,20,68031.11,40.21949005126953,32735.27,77.49215698242188,81907.055,49.35134506225586,21,none   ,True,False,False,False,16,0.005,64,48,256,8,8,8,8,5,128,9,0.2,layer,16,1024
2024-08-18 05:16,9958.774,89.83628845214844,79726.875,39.02516555786133,75867.34,38.19475555419922,31,76394.8,40.48513412475586,22974.145,77.20585632324219,75082.62,39.59028625488281,17,72280.1,29.739561080932617,17569.842,80.7156982421875,83128.195,28.94222640991211,21,conv_mlp,True,False,False,False,16,0.0008,96,64,128,16,16,8,8,9,64,9,0.1,batch,32,1024
2024-08-18 02:38,13494.228,85.1027603149414,79167.32,42.33903884887695,93803.02,36.71297454833984,22,73633.27,52.723758697509766,31345.719,67.65386962890625,81738.805,45.08790969848633,7,70323.25,36.98200607299805,34377.227,63.147579193115234,75933.805,36.96186828613281,6,conv_mlp,True,False,True,False,16,0.0008,48,96,128,64,4,16,6,5,64,13,0.1,layer,32,1024
2024-08-18 03:28,9794.463,89.73605346679688,81240.13,44.50225830078125,72331.51,25.864416122436523,46,71578.59,42.74189758300781,16805.96,80.3453598022461,73442.15,17.02161407470703,31,72725.49,31.00710105895996,12871.255,86.57528686523438,75667.04,45.21072006225586,34,conv_mlp,True,False,False,True,16,0.003,96,48,128,8,4,4,12,11,64,11,0.1,layer,16,1024
2024-08-18 01:33,10722.721,88.53970336914062,73922.99,37.30149841308594,77049.266,21.672834396362305,37,74397.42,42.10205459594727,15353.309,84.16838836669922,76993.87,27.01461410522461,27,75362.914,23.381393432617188,11473.285,87.60529327392578,73965.46,37.08419799804688,35,none   ,True,False,False,False,16,0.0008,64,48,128,96,16,8,6,9,64,13,0.2,batch,4,1024
2024-08-18 01:24,10638.866,88.9507827758789,72066.11,38.99039077758789,72085.16,22.44005584716797,45,71858.87,39.21459197998047,14301.363,84.75330352783203,73357.22,15.578960418701172,31,69561.12,29.03028106689453,15989.172,83.23400115966797,72415.98,44.748626708984375,26,none   ,True,False,False,True,16,0.0008,96,96,128,96,4,8,6,9,128,13,0.2,batch,16,1024
2024-08-18 12:17,82175.67,8.509632110595703,90694.77,-8.584432601928711,83558.375,-4.831089496612549,3,90709.8,-8.637673377990723,82178.414,8.49288558959961,83576.23,-4.889957904815674,1,83576.23,-4.889957904815674,82178.414,8.49288558959961,90709.8,-8.637673377990723,1,none   ,True,False,True,False,16,0.003,96,64,256,8,8,4,12,11,128,13,0.2,batch,4,1024
2024-08-18 12:24,10535.191,89.12393188476562,72488.164,51.1055793762207,77528.98,28.59261703491211,43,73177.66,53.05520248413086,14007.312,85.82636260986328,77601.13,28.818544387817383,29,78746.445,30.50063705444336,20116.166,78.01415252685547,78869.66,48.90946578979492,22,none   ,True,False,True,False,16,0.0008,16,64,128,16,8,4,6,9,128,13,0.1,layer,8,1024
2024-08-18 05:46,17568.738,81.56985473632812,86099.19,40.515716552734375,82331.72,32.840511322021484,18,91218.984,-10.397604942321776,82286.53,6.89500904083252,84178.99,-6.834196090698242,1,69783.97,33.450984954833984,37097.99,54.06429672241211,92074.87,35.49934387207031,6,conv_mlp,True,False,False,False,16,0.001,64,96,128,32,4,8,6,9,64,9,0.2,batch,32,1024
2024-08-18 11:33,10333.721,89.156005859375,93160.586,14.667350769042969,76417.38,19.15311813354492,30,85669.38,36.68410110473633,20050.309,79.70072937011719,80548.62,32.79745864868164,17,76893.59,19.911109924316406,13934.721,85.88565826416016,90353.41,23.25003433227539,22,conv_mlp,True,False,True,True,16,0.001,16,48,128,8,8,4,6,5,128,9,0.2,batch,16,1024
2024-08-18 08:23,10405.767,89.15595245361328,70968.586,30.37384796142578,82616.16,0.9918084144592284,40,70374.016,33.58589553833008,18254.748,81.13786315917969,83743.07,3.5770068168640137,28,81522.016,2.5372390747070312,82083.516,14.630722999572754,89005.89,-1.943068504333496,1,none   ,True,False,True,False,16,0.005,96,64,256,96,8,4,8,11,128,13,0.1,layer,16,1024
2024-08-18 02:04,9533.885,90.02030181884766,78484.125,40.90176773071289,73395.055,30.669336318969727,38,75017.97,41.59323120117188,25358.678,73.42928314208984,74581.875,28.13356208801269,19,73969.45,35.51945495605469,16776.291,83.61622619628906,80621.51,42.39681243896485,25,conv_mlp,True,False,True,False,16,0.005,48,64,128,96,4,16,12,11,128,9,0.2,batch,4,1024
2024-08-18 14:31,8216.924,91.3888168334961,74660.49,41.68204116821289,73847.414,20.46595573425293,43,71021.625,50.12113952636719,29907.658,67.0855941772461,81391.98,46.46945571899414,6,72518.14,25.59764289855957,8805.214,90.84391021728516,74676.66,42.67262649536133,39,full,True,False,True,False,24,0.0008,64,96,256,16,8,4,4,9,128,9,0.2,layer,16,1024
2024-08-18 14:10,9938.733,89.69412231445312,78802.83,42.23634719848633,78366.61,17.442005157470703,43,80516.03,41.11449813842773,15066.873,83.58892822265625,77544.94,15.809494018554688,30,76681.555,27.702299118041992,19072.047,80.83168029785156,79659.0,43.354251861572266,21,none   ,True,False,False,False,24,0.003,16,48,256,8,8,16,8,9,256,9,0.2,batch,4,1024
2024-08-18 07:30,26126.344,68.89299774169922,76583.99,51.718849182128906,92563.92,39.100868225097656,17,79728.4,14.30186653137207,70549.97,31.132286071777344,75933.875,21.82795143127441,14,82039.516,0.5181529521942139,82058.02,12.983983039855955,89429.59,-3.7578320503234863,1,full,True,False,False,True,16,0.005,16,96,128,96,8,16,12,9,128,13,0.2,batch,8,1024
2024-08-18 04:50,10393.174,89.0013198852539,76139.99,29.69072914123535,76711.86,19.48744201660156,47,76021.76,29.50245475769043,15076.234,83.39192962646484,74390.25,20.413637161254883,29,74011.43,27.96689224243164,20392.354,77.47265625,76964.46,29.92400550842285,23,none   ,True,False,False,False,16,0.001,16,96,128,8,4,16,8,9,64,11,0.1,layer,4,1024
2024-08-18 08:05,9939.219,89.67921447753906,79419.35,46.78934860229492,73001.51,39.88447952270508,40,76919.414,44.90998840332031,14119.295,85.22744750976562,72829.84,35.10976791381836,25,72422.125,39.54005432128906,10715.39,89.05975341796875,80373.76,45.83774185180664,37,none   ,True,False,False,False,16,0.003,48,48,256,32,4,4,6,9,128,9,0.1,batch,16,1024
2024-08-18 02:14,37316.926,53.9302978515625,84375.03,35.341732025146484,87699.05,17.06036376953125,16,88244.66,1.7168773412704468,82257.54,17.883237838745117,80575.32,6.624996662139893,1,80575.32,6.624996662139893,82257.54,17.883237838745117,88244.66,1.7168773412704468,1,none   ,True,False,True,True,16,0.003,48,48,128,16,4,4,12,11,128,11,0.1,layer,48,1024
2024-08-18 11:55,13164.339,87.14468383789062,74993.37,46.000587463378906,72591.91,40.32460021972656,33,71278.75,50.88235092163086,19955.953,80.04994201660156,72067.08,46.38177108764648,18,71573.76,27.67030143737793,24863.383,77.39249420166016,75828.31,35.59493637084961,21,none   ,True,False,False,False,16,0.001,64,64,256,32,8,16,8,9,128,13,0.2,layer,4,1024
