exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,scale_y,skip_mode,conv,mlp,use_pos,seq_len,lr,d,hid_d,last_d,tok_d,time_d,pos_d,e_layers,tok_conv_k,conv_out_d,feat_conv_k,dropout,norm_type,num_heads,bs
2024-08-21 06:26,11609.392,88.03843688964844,75798.6,38.71176910400391,80637.58,30.88886070251465,27,71796.91,31.353973388671875,25058.32,71.99673461914062,77269.055,16.100799560546875,14,74879.01,29.16139411926269,24469.254,68.66395568847656,75741.72,23.117637634277344,22,min_max,conv_mlp,True,True,True,8,0.0221,80,36,160,4,32,20,7,9,192,11,0.16,batch,4,1024
2024-08-21 06:37,6759.765,92.71360778808594,67575.72,44.31806945800781,75134.19,21.94021987915039,49,67609.23,46.17133712768555,9688.652,89.37358856201172,73298.71,27.48666381835937,35,72363.07,36.7675666809082,28437.258,73.59666442871094,77403.45,42.82638931274414,14,min_max,full,True,False,True,8,0.0131,48,36,288,8,32,8,8,9,64,9,0.18,batch,4,1024
2024-08-21 06:06,12587.257,87.7493896484375,78398.5,34.30012893676758,78697.84,30.705469131469727,27,79464.11,37.5844955444336,14875.566,86.0977783203125,80374.53,33.989261627197266,22,77077.57,34.26775360107422,20158.436,78.60037231445312,82995.84,34.86932373046875,20,min_max,full,True,True,False,8,0.0114,176,36,352,4,16,12,6,11,192,11,0.16,batch,4,1024
2024-08-21 06:38,12540.43,87.2599868774414,78438.05,37.296836853027344,78620.44,33.16537857055664,22,76870.734,28.808330535888672,26560.693,69.80155944824219,77323.75,16.85830307006836,14,76341.27,41.69624328613281,83878.29,47.4576530456543,85877.266,34.92879867553711,4,min_max,full,True,True,False,8,0.0113,16,32,224,4,32,8,6,11,128,9,0.16,batch,4,1024
2024-08-21 06:09,11536.053,88.08129119873047,74634.125,34.76103591918945,81574.59,9.591424942016602,24,78269.375,30.58643913269043,18560.41,80.94293212890625,83285.08,8.380764961242676,18,76068.67,34.243953704833984,76303.06,45.02376174926758,82445.5,24.240238189697266,4,min_max,full,True,True,False,8,0.0049,176,20,96,4,24,20,6,11,128,9,0.14,layer,4,1024
2024-08-21 06:40,6771.526,92.12152099609376,75793.94,33.88790512084961,77169.984,35.61235046386719,40,74290.89,36.54143905639648,8225.157,90.93311309814452,78343.664,35.954647064208984,33,72812.85,34.200687408447266,61624.75,48.77018356323242,78954.99,30.3276424407959,5,min_max,conv_mlp,True,True,False,8,0.0102,48,36,288,8,16,20,7,9,192,11,0.16,layer,4,1024
2024-08-21 06:32,15301.685,83.9040756225586,83881.49,30.801427841186523,78209.484,26.800262451171875,18,70547.9,23.87344741821289,34798.816,64.61949157714844,77449.87,22.958833694458008,6,76353.23,35.398929595947266,55403.367,48.78242492675781,76794.9,26.593530654907227,5,min_max,full,True,True,True,8,0.005,16,28,96,4,24,8,5,9,64,11,0.16,batch,4,1024
2024-08-21 06:28,12841.259,87.54811096191406,73309.055,24.690204620361328,77497.3,12.980640411376951,29,73138.37,23.533958435058597,10873.435,88.64928436279297,77180.23,13.224583625793455,31,71587.53,32.642852783203125,25386.664,76.75089263916016,75544.49,31.85426521301269,13,min_max,full,True,False,False,8,0.0113,80,28,224,4,24,16,5,9,64,9,0.14,batch,4,1024
2024-08-21 06:12,14193.844,85.78633880615234,89645.52,25.4201717376709,82903.484,29.977983474731445,25,78064.93,36.13106155395508,29767.283,67.01533508300781,75075.32,35.437713623046875,15,73337.766,30.46559715270996,40766.855,56.57268905639648,84916.92,39.84135818481445,6,min_max,full,True,True,False,8,0.0042,112,24,288,8,16,16,4,11,128,9,0.14,layer,4,1024
2024-08-21 05:58,15041.795,85.07168579101562,72857.95,43.83282470703125,77781.06,24.926359176635746,23,69178.4,46.50064086914063,17011.783,82.18470001220703,77161.086,30.27707862854004,18,73058.37,22.302114486694336,27849.19,72.23180389404297,76074.4,35.44462966918945,13,min_max,full,True,True,True,8,0.0037,80,20,160,4,24,20,2,11,192,11,0.2,layer,4,1024
2024-08-21 05:55,10585.9,89.87979888916016,74646.16,42.28925704956055,81066.36,35.357147216796875,31,72468.86,41.63191223144531,11083.23,88.8508529663086,80053.56,32.610374450683594,28,74497.72,28.941368103027344,27226.549,68.75360870361328,72489.836,35.6727180480957,13,min_max,full,True,True,False,8,0.0119,48,16,224,8,12,4,5,9,256,11,0.2,batch,4,1024
2024-08-21 06:37,13808.71,85.54617309570312,73152.89,31.23847770690918,84102.305,20.22599029541016,25,70355.695,31.213253021240234,20650.762,82.27214813232422,82591.11,19.743173599243164,21,75589.35,43.79301071166992,56514.777,57.43190002441406,78581.76,34.60594940185547,4,min_max,full,True,False,True,8,0.0168,80,24,224,8,28,4,5,9,64,11,0.16,layer,4,1024
2024-08-21 06:46,15904.394,84.36463165283203,81485.88,27.17816925048828,74623.5,25.232887268066406,23,74744.66,34.62416458129883,25139.266,71.6481704711914,80065.125,20.644044876098636,10,77283.61,37.1711311340332,36634.723,67.34158325195312,79235.586,44.77114868164063,5,min_max,full,True,True,False,8,0.0101,80,32,352,8,28,12,5,9,64,11,0.16,layer,4,1024
2024-08-21 06:27,11140.531,88.30208587646484,77759.445,29.128969192504883,79747.766,12.55217742919922,26,77759.445,29.128969192504883,11140.531,88.30208587646484,79747.766,12.55217742919922,26,73841.49,39.595924377441406,58903.812,58.25494003295898,128603.81,-54.88549423217773,5,min_max,conv_mlp,True,False,True,8,0.0103,80,40,224,4,24,16,7,9,128,9,0.16,layer,4,1024
2024-08-21 06:46,10017.49,90.12803649902344,72279.195,33.08283615112305,78105.54,11.61668300628662,29,69696.695,36.55024337768555,19300.115,78.60443878173828,78258.37,16.944599151611328,15,74763.49,26.950883865356445,12895.676,88.22176361083984,72872.33,40.563453674316406,26,min_max,conv_mlp,True,False,True,8,0.013,16,40,288,8,28,16,7,9,128,9,0.18,batch,4,1024
2024-08-21 06:36,16230.303,84.39847564697266,84418.97,39.72458267211914,93115.33,25.15937042236328,20,75004.2,35.956565856933594,46229.453,57.29807662963867,75905.195,36.900840759277344,5,75905.195,36.900840759277344,46229.453,57.29807662963867,75004.2,35.956565856933594,5,min_max,full,True,False,False,8,0.0082,48,32,288,4,32,4,7,9,64,11,0.16,batch,4,1024
2024-08-21 06:33,10603.163,87.86043548583984,80313.79,29.48153686523437,75429.47,30.195236206054688,28,79833.805,31.33362579345703,14362.507,85.02050018310547,77168.83,27.43668556213379,20,74209.28,26.624095916748047,15943.411,79.90151977539062,81814.41,22.146499633789062,23,min_max,full,True,True,True,8,0.0049,80,40,160,4,28,8,7,9,192,9,0.16,layer,4,1024
2024-08-21 06:45,20856.588,78.3294448852539,78914.836,22.28480529785156,78716.65,14.600128173828123,16,74705.766,42.88247680664063,37010.383,64.98200225830078,80349.14,32.180870056152344,6,77865.69,30.037975311279297,43867.086,60.19772338867188,80588.914,30.24351501464844,5,min_max,full,True,False,True,8,0.0123,16,36,288,8,20,12,5,9,64,11,0.16,layer,4,1024
