exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,test_rmse_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,test_rmse_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,val_rmse_for_best_test,test_epoch_for_best_test,seq_len,lr,d,hid_d,last_d,time_d,e_layers,comb_type,bs
2024-07-16 19:26,215.72414,-10.562345504760742,479.37622,289.04807,12,432.9681,-165.06309509277344,249.699,296.15366,7,268.7009,-21.827348709106445,209.61412,428.54865,10,8,0.05,32,128,128,64,2,add,1100
2024-07-17 00:48,333.4011,-194.0308837890625,437.2631,356.95367,7,437.2631,-188.97348022460935,333.4011,356.95367,7,356.95367,-118.06307220458984,333.4011,437.2631,7,16,0.15,32,128,256,64,2,add,1100
2024-07-16 19:52,283.7437,-20.60114288330078,471.17816,330.64374,11,409.39694,-122.2929458618164,229.58183,275.7834,10,275.7834,-26.130630493164062,229.58183,409.39694,10,8,0.15,32,64,32,32,2,add,1100
2024-07-17 01:22,268.37372,-64.66067504882812,457.5089,315.7681,8,477.5288,-184.86981201171875,590.50446,570.07855,3,315.7681,-46.229270935058594,268.37372,457.5089,8,24,0.05,32,64,64,32,8,add,1100
2024-07-17 07:28,295.33154,-141.01890563964844,460.88126,335.1215,11,459.93756,-249.70611572265625,209.51837,278.61154,10,335.1215,-116.6960906982422,295.33154,460.88126,11,16,0.18,32,64,128,64,4,add,1100
2024-07-16 23:19,429.26047,7.141312599182129,512.12805,447.6327,11,512.12805,-4.674423694610596,429.26047,447.6327,11,447.6327,11.802422523498535,429.26047,512.12805,11,24,0.1,32,128,256,32,12,add,1100
2024-07-16 22:33,288.6387,32.93769073486328,536.1691,352.1253,15,565.7406,-38.577938079833984,553.2447,555.9954,1,461.55936,-13.455692291259766,410.9869,624.5883,11,16,0.05,32,64,32,64,12,add,1100
2024-07-16 22:56,247.77359,15.655680656433104,449.4143,299.79413,11,475.09338,-391.98779296875,215.657,287.14334,9,291.94907,-36.03653335571289,245.18448,429.68472,10,16,0.2,32,128,256,32,6,add,1100
2024-07-17 06:12,303.03662,-67.57291412353516,429.8467,332.492,15,386.05197,-173.45956420898438,219.52803,262.1998,11,283.2124,-19.849929809570312,249.13864,388.5534,12,8,0.08,32,256,32,32,6,add,1100
2024-07-16 20:35,392.66626,-2.2944350242614746,508.6608,418.95007,7,457.3595,-251.8065490722656,419.2588,427.31848,1,635.82446,-89.86690521240234,655.4882,548.26953,2,16,0.1,32,64,32,32,8,add,1100
2024-07-17 06:56,152.74089,29.52812767028809,439.8008,239.42145,14,444.5835,-249.5483856201172,244.04605,295.63876,9,239.42145,-3.3641374111175537,152.74089,439.8008,14,16,0.05,32,256,32,32,6,add,1100
2024-07-16 20:31,1115.3625,-1041.2034912109375,908.2547,1076.7172,13,585.8582,-416.5475158691406,884.44214,833.1516,1,384.55884,0.8295591473579407,356.99213,476.98187,10,16,0.1,32,128,128,64,12,add,1100
2024-07-17 02:55,166.67674,43.75867462158203,476.62173,259.9823,16,427.44968,-49.32818984985352,234.82407,284.4492,11,259.9823,-8.622177124023438,166.67674,476.62173,16,16,0.08,32,64,64,64,8,add,1100
2024-07-16 19:53,257.1807,31.786701202392575,501.72534,321.21414,16,447.5548,-158.20489501953125,206.58151,272.6748,11,321.21414,-2.6456634998321533,257.1807,501.72534,16,8,0.15,32,64,32,32,4,add,1100
2024-07-16 22:19,494.29,-250.29489135742188,484.11005,492.57892,12,481.9959,-130.54611206054688,231.1023,298.92932,10,492.57892,-135.86253356933594,494.29,484.11005,12,8,0.18,32,64,32,64,12,add,1100
2024-07-17 06:39,410.06717,-352.0608825683594,624.3077,460.80545,14,423.94226,-102.71080017089844,205.50658,264.68884,12,267.79373,-20.2665958404541,207.86525,428.96353,13,8,0.18,32,256,32,32,6,add,1100
2024-07-16 23:41,219.78859,-30.37146759033203,480.28864,291.65262,11,408.3253,-203.8280029296875,253.85588,291.7436,6,291.65262,-53.05329513549805,219.78859,480.28864,11,8,0.05,32,128,256,64,2,add,1100
2024-07-17 05:35,212.74927,-48.67462158203125,431.61978,271.6187,10,398.003,-93.66842651367188,286.8727,312.84973,5,271.6187,-37.47973251342773,212.74927,431.61978,10,24,0.05,32,64,128,32,4,add,1100
2024-07-16 23:04,349.838,-226.3344573974609,454.15234,373.09213,10,633.66486,-102.0822525024414,1344.8645,1235.8159,1,314.54013,-37.08344268798828,266.52072,456.96188,8,16,0.2,32,64,32,64,6,add,1100
2024-07-16 23:14,436.43024,-6.900605201721191,451.9695,440.2149,8,451.9695,-89.39564514160156,436.43024,440.2149,8,440.2149,-13.523444175720217,436.43024,451.9695,8,24,0.1,32,128,256,32,4,add,1100
2024-07-16 21:05,185.62282,31.70757102966309,459.44092,264.971,11,482.90598,-367.40325927734375,196.32668,278.694,10,278.694,-65.68421173095703,196.32668,482.90598,10,24,0.08,32,128,128,64,6,add,1100
2024-07-16 19:34,233.35416,36.34591674804688,451.20166,290.31366,24,440.85202,-131.2572784423828,186.70999,259.08267,19,259.08267,11.529468536376951,186.70999,440.85202,19,8,0.05,32,64,32,32,12,add,1100
2024-07-16 22:23,492.26993,-16.883821487426758,569.67535,509.1558,7,488.056,-336.49737548828125,410.8243,427.42087,1,1071.608,-180.08892822265625,1161.4249,588.9697,2,16,0.05,32,128,256,32,12,add,1100
2024-07-16 21:51,230.16301,-75.4178237915039,388.56387,269.91946,10,381.17804,-85.66233825683594,272.87634,298.29834,5,335.77545,-103.23014831542967,320.26678,390.57562,8,8,0.1,32,128,256,32,2,add,1100
2024-07-16 20:40,318.15472,-207.29367065429688,432.63797,344.4279,11,432.63797,-216.1413726806641,318.15472,344.4279,11,344.4279,-131.7352752685547,318.15472,432.63797,11,16,0.18,32,128,128,64,2,add,1100
2024-07-16 23:44,250.8374,-8.50665283203125,485.36105,312.69052,7,421.33557,-217.6537170410156,319.26587,342.67023,1,630.8392,-152.51617431640625,662.55457,483.33347,2,8,0.05,32,128,256,64,8,add,1100
2024-07-17 08:19,379.50314,14.21696949005127,505.70892,408.54153,9,39838.418,-4822.64111328125,189677.55,170540.66,1,408.54153,17.13383674621582,379.50314,505.70892,9,24,0.15,32,256,32,32,12,add,1100
2024-07-17 04:38,271.96143,-112.97723388671876,421.42007,307.91498,11,414.34866,-103.14700317382812,224.58868,274.19135,9,274.19135,-29.328468322753903,224.58868,414.34866,9,8,0.18,32,64,128,32,2,add,1100
2024-07-17 06:35,555.28766,-391.7701110839844,564.13904,557.2194,11,447.5723,-61.03639602661133,232.91571,289.72665,9,557.2194,-258.8095092773437,555.28766,564.13904,11,8,0.18,32,256,32,32,2,add,1100
2024-07-17 01:36,453.7984,-384.0522766113281,531.1313,470.02435,12,531.1313,-497.9836120605469,453.7984,470.02435,12,470.02435,-272.91973876953125,453.7984,531.1313,12,24,0.15,32,128,256,64,12,add,1100
2024-07-17 06:37,239.019,-49.41903305053711,474.0926,301.6246,15,747.96686,-406.5309753417969,918.35376,886.9623,1,286.6814,-1.2502723932266235,221.81476,461.07156,12,8,0.18,32,256,32,32,4,add,1100
2024-07-16 22:44,289.17737,39.044883728027344,494.8199,341.01315,13,488.2464,-334.0614013671875,182.70514,272.7358,12,341.01315,31.54418182373047,289.17737,494.8199,13,16,0.1,32,64,32,64,8,add,1100
2024-07-17 04:59,356.79544,-236.81033325195312,461.3917,380.0673,7,470.11115,-344.54571533203125,384.41327,403.03525,5,312.0017,-22.217662811279297,269.6792,439.70596,9,16,0.15,32,128,512,64,2,add,1100
2024-07-17 00:05,423.1179,14.328409194946287,565.0427,455.20316,13,469.75986,-101.64030456542967,396.63904,412.79147,8,294.53275,8.879589080810547,228.11838,472.6538,11,8,0.08,32,64,64,32,12,add,1100
2024-07-17 00:11,392.9023,-49.355018615722656,533.2192,425.0292,7,526.17584,-30.62887954711914,695.995,665.7387,1,2278.9155,-192.7284698486328,2488.3408,1097.2277,2,8,0.1,32,64,64,32,12,add,1100
2024-07-17 02:23,760.86847,2.761127471923828,681.2073,745.84784,12,408.77115,-73.77924346923828,257.77087,295.07074,8,340.24155,-36.97070693969727,311.72256,433.55817,10,8,0.18,32,128,512,32,6,add,1100
2024-07-17 08:10,221.91815,1.315050721168518,455.7944,285.26776,9,427.85617,-110.6221160888672,382.06543,392.15933,4,297.85278,-9.16421890258789,242.41522,454.07214,8,24,0.18,32,64,128,64,2,add,1100
2024-07-17 04:53,283.13876,-147.84326171875,424.14178,316.7479,8,533.40393,-247.9050445556641,528.6815,529.85547,1,694.4944,-353.3063659667969,707.5478,640.3474,11,16,0.1,32,128,512,64,4,add,1100
2024-07-17 05:44,438.49625,-61.81309509277344,435.8308,438.51108,9,441.27673,-165.88934326171875,409.73688,416.71286,6,416.71286,-55.53157806396485,409.73688,441.27673,6,24,0.08,32,64,128,32,6,add,1100
2024-07-17 01:08,1186.6265,-354.8871154785156,1079.6294,1165.5378,8,616.85706,-209.39373779296875,857.2739,814.81586,10,814.81586,-146.29278564453125,857.2739,616.85706,10,16,0.2,32,128,256,64,12,add,1100
2024-07-16 22:57,485.56973,-378.4122314453125,473.97723,483.1701,13,431.55264,-177.48193359375,222.50433,277.3756,11,318.79865,-18.22140884399414,268.05148,466.79172,12,16,0.2,32,128,256,32,8,add,1100
2024-07-17 08:01,218.45569,20.421066284179688,469.4889,287.33798,14,676.02203,12.62625217437744,776.58905,757.61884,15,287.33798,-14.234112739562988,218.45569,469.4889,14,24,0.1,32,64,128,64,12,add,1100
2024-07-16 22:35,198.53181,-5.470057010650635,457.65222,271.39923,8,447.14532,-102.00366973876952,347.2658,370.0148,3,271.39923,-24.44586944580078,198.53181,457.65222,8,16,0.08,32,64,32,64,4,add,1100
2024-07-17 07:24,327.8214,-40.24509048461914,569.96985,388.5512,10,555.60706,-358.1512756347656,310.64877,372.83813,8,388.5512,-48.124061584472656,327.8214,569.96985,10,16,0.15,32,64,128,64,8,add,1100
2024-07-16 19:58,191.54286,-20.41291618347168,429.92865,258.1638,14,419.54337,-133.65599060058594,225.17946,276.07184,12,258.1638,-20.25190544128418,191.54286,429.92865,14,8,0.18,32,128,128,64,4,add,1100
2024-07-17 02:35,798.53546,-81.09752655029297,487.46445,747.06104,13,440.7254,-265.0062255859375,234.07562,287.97116,10,263.29834,-3.1759562492370605,195.09187,438.68808,11,16,0.05,32,128,512,32,4,add,1100
2024-07-17 02:46,368.01288,-252.2713623046875,488.02048,394.87607,9,1029.4897,-916.4785766601562,854.5892,892.4405,1,577.1779,-154.43426513671875,573.6759,589.1241,10,16,0.08,32,128,512,32,12,add,1100
2024-07-16 23:17,521.04205,-67.49238586425781,415.88412,502.13477,9,4068.177,-387.1785278320313,3832.4717,3877.4512,10,468.02686,-1.0729221105575562,463.31476,483.6278,8,24,0.1,32,128,256,32,8,add,1100
2024-07-17 08:49,221.13423,8.363250732421875,498.22565,298.11456,13,506.07523,-279.78662109375,209.6124,294.56863,11,286.73163,-3.223007917404175,194.24109,509.34692,16,8,0.08,32,256,32,64,6,add,1100
2024-07-16 23:30,226.15082,-103.95467376708984,440.52228,282.5694,12,431.79227,-79.05156707763672,220.20149,276.82477,8,311.14456,-10.015791893005373,257.6543,466.66785,13,24,0.15,32,64,32,64,4,add,1100
2024-07-16 22:16,567.13556,-496.7588806152344,581.226,569.8816,11,581.226,-487.59320068359375,567.13556,569.8816,11,346.82214,-142.5757598876953,319.3398,438.8281,9,8,0.2,32,128,256,32,8,add,1100
2024-07-17 08:26,201.65135,-18.253318786621094,481.8103,281.57968,13,445.29825,-167.02833557128906,297.5227,333.04617,8,281.57968,-8.480815887451172,201.65135,481.8103,13,8,0.05,32,64,256,32,4,add,1100
2024-07-17 05:12,571.08905,-112.64307403564452,630.1042,583.15356,10,489.9262,-33.84236526489258,268.193,325.786,8,325.786,2.837028741836548,268.193,489.9262,8,16,0.1,32,64,128,32,8,add,1100
2024-07-16 20:14,216.43571,-15.03377628326416,431.9248,273.96133,14,456.397,-112.00070190429688,320.45782,352.37183,9,310.40463,5.5832366943359375,249.31236,480.60715,13,8,0.2,32,64,32,32,12,add,1100
2024-07-16 20:11,299.41025,-115.44366455078124,432.86386,330.68433,16,453.31396,-30.38324546813965,282.3814,324.67203,13,330.68433,-84.52559661865234,299.41025,432.86386,16,8,0.2,32,64,32,32,6,add,1100
2024-07-16 19:29,179.50279,20.91353988647461,480.68945,269.0013,13,466.15823,-85.59844207763672,295.63446,337.47748,8,298.22345,-48.301517486572266,243.55756,453.42694,12,8,0.05,32,128,128,64,6,add,1100
2024-07-17 01:39,312.1627,-116.04193115234376,499.81393,357.58887,10,422.52502,-77.11566162109375,335.21832,354.9602,8,354.9602,-12.90010929107666,335.21832,422.52502,8,24,0.15,32,64,64,32,4,add,1100
2024-07-17 03:56,857.19385,-62.781883239746094,578.0694,809.0289,7,487.98538,-362.85943603515625,396.53812,416.60153,9,416.60153,-200.38087463378903,396.53812,487.98538,9,24,0.18,32,64,64,64,6,add,1100
2024-07-16 20:17,164.51668,-8.932170867919922,463.00818,254.41783,18,468.77347,-88.03279876708984,213.62544,284.40182,13,254.41783,-29.455734252929688,164.51668,463.00818,18,16,0.05,32,64,32,32,4,add,1100
2024-07-17 00:02,229.96732,3.5982296466827397,472.13095,294.98596,11,419.87836,-207.8929748535156,230.93306,279.53482,7,294.98596,-45.849220275878906,229.96732,472.13095,11,8,0.08,32,64,64,32,6,add,1100
2024-07-17 07:55,190.76555,-17.448759078979492,460.0751,267.60028,10,453.88605,-169.17929077148438,337.69058,364.08008,5,267.60028,-9.56568717956543,190.76555,460.0751,10,24,0.1,32,64,128,64,2,add,1100
2024-07-17 00:48,257.353,-3.780599355697632,486.68143,317.37177,15,393.4765,-206.73138427734372,228.83588,270.3106,10,272.85287,-39.918724060058594,222.97295,414.4342,11,16,0.1,32,64,64,32,2,add,1100
2024-07-16 19:27,226.02754,19.10858154296875,573.85376,327.42825,13,507.5911,-219.0532073974609,237.57176,311.19778,8,289.20477,9.466968536376951,200.98024,504.76144,10,8,0.05,32,128,128,64,4,add,1100
2024-07-17 07:22,275.74878,-16.37961196899414,464.58282,323.15082,10,434.3264,-49.59655380249024,263.0235,305.85352,8,323.15082,-4.178344249725342,275.74878,464.58282,10,16,0.15,32,64,128,64,4,add,1100
2024-07-17 03:39,459.6654,-342.0683898925781,424.75058,452.9515,10,608.53284,-35.80381774902344,728.8036,706.26184,11,452.9515,-199.10264587402344,459.6654,424.75058,10,24,0.15,32,128,512,32,4,add,1100
2024-07-17 01:05,261.9159,-190.52842712402344,440.30682,306.14536,12,420.80325,-59.805137634277344,253.12886,295.228,9,295.228,-8.841461181640625,253.12886,420.80325,9,16,0.18,32,64,64,32,4,add,1100
2024-07-17 06:44,489.89786,-431.9563293457031,550.99927,502.79944,11,441.96924,-42.53300476074219,263.0531,308.13757,9,502.79944,-314.3608703613281,489.89786,550.99927,11,8,0.2,32,256,32,32,2,add,1100
2024-07-17 04:39,251.28876,-12.562949180603027,485.38177,312.9406,10,478.63684,-342.03839111328125,397.55948,415.10126,1,312.9406,-9.702455520629885,251.28876,485.38177,10,16,0.05,32,128,512,64,4,add,1100
2024-07-16 22:25,273.12778,18.336589813232425,494.91214,329.96368,16,482.1976,-54.23390197753906,247.18379,309.45636,14,1584.7307,-1054.02734375,1540.7046,1751.8618,18,8,0.2,32,64,32,64,8,add,1100
2024-07-17 03:47,684.9023,-5.80804967880249,598.3436,668.7037,7,4187.201,-187.0737152099609,86962.52,77786.02,1,739.92847,5.116569995880127,755.32385,674.38007,10,24,0.18,32,128,512,32,6,add,1100
2024-07-17 06:09,226.39868,28.851518630981445,496.38385,301.32095,12,411.23352,-166.15509033203125,255.53645,293.8277,7,279.104,-22.20952033996582,223.82532,433.07364,9,8,0.08,32,256,32,32,2,add,1100
2024-07-17 04:37,653.86646,-139.30665588378906,419.0501,614.1991,12,986.0827,-805.6181640625,896.1381,914.8457,13,614.1991,-107.50082397460938,653.86646,419.0501,12,8,0.15,32,64,128,32,12,add,1100
2024-07-16 20:27,190.80495,-27.956279754638672,486.7278,277.15536,12,452.1111,-104.59388732910156,198.50475,270.1326,10,277.15536,-56.74174880981445,190.80495,486.7278,12,16,0.08,32,64,32,32,6,add,1100
2024-07-16 21:08,492.24625,-116.21569061279295,565.6663,507.49762,15,586.8053,-111.53026580810548,416.3809,455.73077,10,444.07632,-2.2749040126800537,406.55832,571.0208,13,24,0.08,32,128,128,64,12,add,1100
2024-07-17 01:46,771.971,-424.6271667480469,704.70734,759.03796,8,995.83295,-870.3421020507812,1106.0624,1084.2257,1,759.03796,-217.67752075195312,771.971,704.70734,8,24,0.18,32,64,64,32,6,add,1100
2024-07-16 20:56,212.36102,-2.4216456413269043,482.89667,287.84286,8,458.14938,-237.07498168945312,343.40085,369.57938,3,287.84286,-6.708592891693115,212.36102,482.89667,8,24,0.05,32,128,128,64,4,add,1100
2024-07-16 19:36,230.28365,-50.560035705566406,476.95242,296.99435,13,458.70624,-149.70082092285156,288.47864,330.13153,8,330.13153,-44.24029922485352,288.47864,458.70624,8,8,0.08,32,128,128,64,6,add,1100
2024-07-16 22:35,354.99988,-70.02764892578125,498.06427,387.9123,9,498.06427,-273.55859375,354.99988,387.9123,9,387.9123,-69.8349838256836,354.99988,498.06427,9,16,0.1,32,128,256,32,8,add,1100
2024-07-17 04:43,259.92285,-48.17002487182617,446.45914,306.90518,9,482.69656,-3.64061450958252,243.36801,307.39285,10,307.39285,16.76137924194336,243.36801,482.69656,10,8,0.18,32,64,128,32,8,add,1100
2024-07-17 06:46,276.35568,-196.20431518554688,453.60852,319.92374,13,1006.8745,-795.0040893554688,1220.4475,1180.8864,1,274.08105,-38.787994384765625,216.49873,432.28278,12,8,0.2,32,256,32,32,4,add,1100
2024-07-17 01:24,435.18942,-466.3011779785156,647.6656,484.72708,10,462.1895,-308.4584655761719,399.37024,412.63885,1,432.3729,-50.23452758789063,408.22174,519.15765,9,24,0.05,32,64,64,32,12,add,1100
2024-07-16 23:43,174.44412,-2.4646456241607666,533.4913,285.3602,12,444.52753,-94.36524200439452,265.3791,310.42218,7,285.3602,-5.7190141677856445,174.44412,533.4913,12,8,0.05,32,128,256,64,6,add,1100
2024-07-17 02:38,262.4793,-37.89244842529297,426.4568,303.08258,9,485.16187,-220.95083618164065,342.92365,375.91333,10,375.91333,-60.07736206054688,342.92365,485.16187,10,8,0.2,32,64,64,64,8,add,1100
2024-07-17 06:43,288.2945,28.807716369628903,470.365,333.45895,16,437.89087,-183.11935424804688,210.71712,271.89188,11,416.38193,-6.479853630065918,299.684,712.9998,15,8,0.15,32,64,128,64,12,add,1100
2024-07-16 20:42,236.89095,-94.49494171142578,459.801,295.49158,15,493.31024,-463.783935546875,402.75763,422.35156,10,422.35156,-249.35430908203125,402.75763,493.31024,10,16,0.18,32,128,128,64,4,add,1100
2024-07-16 19:42,348.41687,26.46148681640625,564.8796,401.62836,14,461.13885,-96.16236877441406,239.79095,297.9993,9,297.9993,-15.610581398010254,239.79095,461.13885,9,8,0.1,32,128,128,64,4,add,1100
2024-07-17 06:18,219.4857,-33.54448699951172,422.71985,273.0292,9,408.0231,-79.17948913574219,322.99078,342.27243,4,273.0292,-28.793376922607425,219.4857,422.71985,9,8,0.1,32,256,32,32,2,add,1100
2024-07-17 05:58,649.6906,-152.48294067382812,617.8349,643.52637,9,617.8349,-115.10621643066406,649.6906,643.52637,9,643.52637,-89.36946868896484,649.6906,617.8349,9,24,0.15,32,64,128,32,12,add,1100
2024-07-17 08:12,252.68837,-38.05692672729492,460.45914,306.6892,7,491.98737,-157.3377685546875,1332.0752,1211.5656,1,454.49146,-137.7864227294922,456.09225,447.36154,8,24,0.18,32,64,128,64,6,add,1100
2024-07-17 03:03,405.0912,-200.65696716308597,446.5167,413.8385,9,427.70593,-208.190185546875,285.8728,319.883,8,413.8385,-144.49420166015625,405.0912,446.5167,9,16,0.18,32,128,512,32,4,add,1100
2024-07-16 21:35,660.62933,-441.8230285644531,725.2502,673.58325,10,441.61914,-176.95008850097656,279.07623,318.80518,9,283.7383,-52.168724060058594,242.40771,406.5425,8,24,0.2,32,64,32,32,4,add,1100
2024-07-16 20:53,331.86267,26.17647361755371,511.1234,375.39505,12,430.69144,-157.8695526123047,294.7135,327.1334,7,312.56644,-1.6086097955703735,253.11087,478.8249,11,16,0.2,32,64,32,32,2,add,1100
2024-07-17 04:20,266.5186,-87.92842102050781,443.7694,310.61044,9,738.5241,-286.9904479980469,894.1141,865.3771,1,403.84802,-76.57118225097656,334.10114,607.39343,10,8,0.15,32,128,512,64,6,add,1100
2024-07-17 06:01,730.8834,-15.025614738464355,542.2292,697.49646,7,434.79114,-52.86094665527344,436.56506,436.89548,5,436.89548,-21.09723281860352,436.56506,434.79114,5,24,0.18,32,64,128,32,4,add,1100
2024-07-17 08:55,163.7692,9.643980026245115,485.33432,262.62793,14,432.8395,-112.63832092285156,222.54646,278.2879,9,257.63013,-23.91545867919922,171.68073,462.07486,13,8,0.1,32,256,32,64,2,add,1100
2024-07-17 05:53,373.1626,-40.23634338378906,533.9721,411.00745,9,434.30023,-216.37680053710935,246.41785,294.0619,8,411.00745,-40.67627334594727,373.1626,533.9721,9,24,0.15,32,64,128,32,2,add,1100
2024-07-17 04:06,181.97499,-0.9754769802093506,436.64432,254.77449,12,462.9781,-398.9169921875,252.75789,306.60913,7,259.90564,-5.587860107421875,194.36646,429.77686,11,8,0.05,32,64,128,32,2,add,1100
2024-07-17 01:41,219.42775,-77.14142608642578,431.94693,275.72565,10,639.2629,-52.96430969238281,620.2208,623.83405,11,623.83405,-19.485960006713867,620.2208,639.2629,11,24,0.15,32,64,64,32,8,add,1100
2024-07-17 04:03,3368.6443,-685.2922973632812,922.98206,3040.9136,13,412.2654,-144.32508850097656,260.231,297.5211,9,279.999,-1.6925444602966309,234.39568,412.30087,11,8,0.08,32,128,512,64,2,add,1100
2024-07-17 06:52,247.56049,-105.76441955566406,444.165,297.81393,10,446.99136,-269.3900756835937,359.18317,378.60492,6,550.78955,-103.62761688232422,568.4727,471.12296,11,8,0.2,32,64,128,64,2,add,1100
